,frame,character,emotion,phonem,blinking_choice,eyes_emotion_choice,intensity,eyes_position,mouth_image_path,pause,word,head_direction,screen_mode,background_type,background_name,body_action,body_path,reaction_bool,reaction,zoom,eye_path,head_rotation,head_path,background_path,key
69,69,9,glare,AH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,love,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAH1glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
70,70,9,glare,AH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,love,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAH1glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
71,71,9,glare,V,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,love,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareVglare_2_MTrueMLplainplainwalltechnicalbody35-1f_s1.5
72,72,9,glare,V,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,love,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareVglare_2_MTrueMLplainplainwalltechnicalbody35-1f_s1.5
73,73,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMLplainplainwalltechnicalbody35-1m_b_close_s1.5
74,74,9,glare,AO0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAO0glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
75,75,9,glare,AO0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAO0glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
76,76,9,glare,AO0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAO0glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
77,77,9,glare,T,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareTglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
78,78,9,glare,T,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareTglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
79,79,9,glare,T,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareTglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
80,80,9,glare,AH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes_blinking/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAH0glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
81,81,9,glare,AH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes_blinking/glare_2/02.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAH002TrueMLplainplainwalltechnicalbody35-1a_e_s1.5
82,82,9,glare,M,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes_blinking/glare_2/03.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareM03TrueMLplainplainwalltechnicalbody35-1m_b_close_s1.5
83,83,9,glare,M,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes_blinking/glare_2/04.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareM04TrueMLplainplainwalltechnicalbody35-1m_b_close_s1.5
84,84,9,glare,EY1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes_blinking/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareEY1glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
85,85,9,glare,EY1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareEY1glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
86,86,9,glare,SH,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareSHglare_2_MTrueMLplainplainwalltechnicalbody35-1d_j_ch_s1.5
87,87,9,glare,SH,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareSHglare_2_MTrueMLplainplainwalltechnicalbody35-1d_j_ch_s1.5
88,88,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareNglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
89,89,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareNglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
90,90,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMLplainplainwalltechnicalbody35-1m_b_close_s1.5
91,91,9,glare,AO0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAO0glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
92,92,9,glare,AO0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAO0glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
93,93,9,glare,AO0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAO0glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
94,94,9,glare,T,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareTglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
95,95,9,glare,T,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareTglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
96,96,9,glare,T,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareTglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
97,97,9,glare,AH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAH0glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
98,98,9,glare,AH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAH0glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
99,99,9,glare,M,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareMglare_2_MTrueMLplainplainwalltechnicalbody35-1m_b_close_s1.5
100,100,9,glare,M,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareMglare_2_MTrueMLplainplainwalltechnicalbody35-1m_b_close_s1.5
101,101,9,glare,EY1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareEY1glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
102,102,9,glare,EY1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareEY1glare_2_MTrueMLplainplainwalltechnicalbody35-1a_e_s1.5
103,103,9,glare,SH,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareSHglare_2_MTrueMLplainplainwalltechnicalbody35-1d_j_ch_s1.5
104,104,9,glare,SH,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareSHglare_2_MTrueMLplainplainwalltechnicalbody35-1d_j_ch_s1.5
105,105,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareNglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
106,106,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,automation,L,plain,plain,wall,technical,./images/body/character_9/technical/body35.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareNglare_2_MTrueMLplainplainwalltechnicalbody35-1th_s1.5
107,107,9,glare,HH,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,Have,L,plain,plain,wall,explain,./images/body/character_9/explain/body9.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareHHglare_2_MTrueMLplainplainwallexplainbody9-1d_j_ch_s1.5
108,108,9,glare,HH,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,Have,L,plain,plain,wall,explain,./images/body/character_9/explain/body9.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareHHglare_2_MTrueMLplainplainwallexplainbody9-1d_j_ch_s1.5
109,109,9,glare,AE1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,Have,L,plain,plain,wall,explain,./images/body/character_9/explain/body9.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAE1glare_2_MTrueMLplainplainwallexplainbody9-1a_e_s1.5
110,110,9,glare,V,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,Have,L,plain,plain,wall,explain,./images/body/character_9/explain/body9.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareVglare_2_MTrueMLplainplainwallexplainbody9-1f_s1.5
111,111,9,glare,Y,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,you,L,plain,plain,wall,explain,./images/body/character_9/explain/body9.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareYglare_2_MTrueMLplainplainwallexplainbody9-1o_small_s1.5
112,112,9,glare,Y,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,you,L,plain,plain,wall,explain,./images/body/character_9/explain/body9.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareYglare_2_MTrueMLplainplainwallexplainbody9-1o_small_s1.5
113,113,9,glare,UW1,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,you,L,plain,plain,wall,explain,./images/body/character_9/explain/body9.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareUW1glare_2_MTrueMLplainplainwallexplainbody9-1o_small_s1.5
114,114,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,explain,./images/body/character_9/explain/body9.png,False,glare,1.5,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_MTrueMLplainplainwallexplainbody9-1m_b_close_s1.5
