frame,character,emotion,phonem,blinking_choice,eyes_emotion_choice,intensity,eyes_position,mouth_image_path,pause,word,head_direction,screen_mode,background_type,background_name,body_action,body_path,reaction_bool,reaction,zoom 
1705,9,spoked,AH0,not_blinking,spoked,False,M,./images/mouth/character_9/sad/a_e_s.png,False,information,L,plain,plain,wall,explain,,False,spoked,0.0
1706,9,spoked,K,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1707,9,spoked,K,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1708,9,spoked,EH1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1709,9,spoked,EH1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1710,9,spoked,S,not_blinking,spoked,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1711,9,spoked,S,not_blinking,spoked,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1712,9,spoked,V,not_blinking,spoked,False,R,./images/mouth/character_9/sad/f_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1713,9,spoked,V,not_blinking,spoked,False,R,./images/mouth/character_9/sad/f_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1714,9,spoked,Y,not_blinking,spoked,False,R,./images/mouth/character_9/sad/o_small_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1715,9,spoked,Y,not_blinking,spoked,False,R,./images/mouth/character_9/sad/o_small_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1716,9,spoked,UW0,not_blinking,spoked,False,R,./images/mouth/character_9/sad/o_small_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1717,9,spoked,UW0,not_blinking,spoked,False,R,./images/mouth/character_9/sad/o_small_s.png,False,CSV,L,plain,plain,wall,me,,False,spoked,0.0
1718,9,spoked,F,not_blinking,spoked,False,R,./images/mouth/character_9/sad/f_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1719,9,spoked,F,not_blinking,spoked,False,R,./images/mouth/character_9/sad/f_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1720,9,spoked,F,not_blinking,spoked,False,R,./images/mouth/character_9/sad/f_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1721,9,spoked,F,not_blinking,spoked,False,R,./images/mouth/character_9/sad/f_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1722,9,spoked,AY1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1723,9,spoked,AY1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1724,9,spoked,AY1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1725,9,spoked,AY1,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1726,9,spoked,L,not_blinking,spoked,False,R,./images/mouth/character_9/sad/l_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1727,9,spoked,L,not_blinking,spoked,False,R,./images/mouth/character_9/sad/l_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1728,9,spoked,L,not_blinking,spoked,False,R,./images/mouth/character_9/sad/l_s.png,False,file,L,plain,plain,wall,me,,False,spoked,0.0
1729,9,spoked,AH0,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,and,L,plain,plain,wall,me,,False,spoked,0.0
1730,9,spoked,AH0,not_blinking,spoked,False,R,./images/mouth/character_9/sad/a_e_s.png,False,and,L,plain,plain,wall,me,,False,spoked,0.0
1731,9,spoked,N,not_blinking,spoked,False,R,./images/mouth/character_9/sad/th_s.png,False,and,L,plain,plain,wall,me,,False,spoked,0.0
1732,9,spoked,D,not_blinking,spoked,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,and,L,plain,plain,wall,me,,False,spoked,0.0
1733,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1734,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1735,9,glare,AO1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1736,9,glare,AO1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1737,9,glare,F,not_blinking,glare,True,R,./images/mouth/character_9/sad/f_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1738,9,glare,F,not_blinking,glare,True,R,./images/mouth/character_9/sad/f_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1739,9,glare,T,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1740,9,glare,T,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1741,9,glare,W,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1742,9,glare,W,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1743,9,glare,EH2,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1744,9,glare,EH2,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1745,9,glare,R,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,software,L,plain,plain,wall,me,,False,glare,0.0
1746,9,glare,W,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,will,L,plain,plain,wall,me,,False,glare,0.0
1747,9,glare,W,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,will,L,plain,plain,wall,me,,False,glare,0.0
1748,9,glare,IH1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,will,L,plain,plain,wall,me,,False,glare,0.0
1749,9,glare,L,not_blinking,glare,True,R,./images/mouth/character_9/sad/l_s.png,False,will,L,plain,plain,wall,me,,False,glare,0.0
1750,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1751,9,glare,D,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,L,plain,plain,wall,me,,False,glare,0.0
1752,9,glare,D,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,L,plain,plain,wall,me,,False,glare,0.0
1753,9,glare,UW1,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,do,L,plain,plain,wall,me,,False,glare,0.0
1754,9,glare,UW1,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,do,L,plain,plain,wall,me,,False,glare,0.0
1755,9,glare,IH1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,its,L,plain,plain,wall,me,,False,glare,0.0
1756,9,glare,IH1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,its,L,plain,plain,wall,me,,False,glare,0.0
1757,9,glare,IH1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,its,L,plain,plain,wall,me,,False,glare,0.0
1758,9,glare,T,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,its,L,plain,plain,wall,me,,False,glare,0.0
1759,9,glare,T,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,its,L,plain,plain,wall,me,,False,glare,0.0
1760,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,its,L,plain,plain,wall,me,,False,glare,0.0
1761,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,its,L,plain,plain,wall,me,,False,glare,0.0
1762,9,glare,M,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1763,9,glare,M,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1764,9,glare,AE1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1765,9,glare,AE1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1766,9,glare,JH,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1767,9,glare,JH,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1768,9,glare,IH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1769,9,glare,IH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1770,9,glare,K,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1771,9,glare,K,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,,False,glare,0.0
1772,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1773,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1774,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1775,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1776,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1777,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1778,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1779,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1780,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1781,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1782,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1783,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1784,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1785,9,glare,DH,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,the,L,plain,plain,wall,me,,False,glare,0.0
1786,9,glare,DH,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,the,L,plain,plain,wall,me,,False,glare,0.0
1787,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,the,L,plain,plain,wall,me,,False,glare,0.0
1788,9,glare,V,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,video,L,plain,plain,wall,me,,False,glare,0.0
1789,9,glare,V,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,video,L,plain,plain,wall,me,,False,glare,0.0
1790,9,glare,IH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,video,L,plain,plain,wall,me,,False,glare,0.0
1791,9,glare,IH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,video,L,plain,plain,wall,me,,False,glare,0.0
1792,9,glare,D,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,video,L,plain,plain,wall,me,,False,glare,0.0
1793,9,glare,D,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,video,L,plain,plain,wall,me,,False,glare,0.0
1794,9,glare,IY0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,video,L,plain,plain,wall,me,,False,glare,0.0
1795,9,glare,IY0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,video,L,plain,plain,wall,me,,False,glare,0.0
1796,9,glare,OW0,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,video,L,plain,plain,wall,me,,False,glare,0.0
1797,9,glare,Y,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,you,L,plain,plain,wall,me,,False,glare,0.0
1798,9,glare,Y,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,you,L,plain,plain,wall,me,,False,glare,0.0
1799,9,glare,Y,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,you,L,plain,plain,wall,me,,False,glare,0.0
1800,9,glare,UW1,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,you,L,plain,plain,wall,me,,False,glare,0.0
1801,9,glare,UW1,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,you,L,plain,plain,wall,me,,False,glare,0.0
1802,9,glare,UW1,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,you,L,plain,plain,wall,me,,False,glare,0.0
1803,9,glare,AA1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,are,L,plain,plain,wall,me,,False,glare,0.0
1804,9,glare,AA1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,are,L,plain,plain,wall,me,,False,glare,0.0
1805,9,glare,R,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,are,L,plain,plain,wall,me,,False,glare,0.0
1806,9,glare,W,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1807,9,glare,W,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1808,9,glare,W,not_blinking,glare,True,M,./images/mouth/character_9/sad/o_small_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1809,9,glare,AA1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1810,9,glare,AA1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1811,9,glare,CH,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1812,9,glare,CH,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1813,9,glare,IH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1814,9,glare,IH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1815,9,glare,NG,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1816,9,glare,NG,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,watching,L,plain,plain,wall,me,,False,glare,0.0
1817,9,glare,R,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,right,L,plain,plain,wall,me,,False,glare,0.0
1818,9,glare,R,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,right,L,plain,plain,wall,me,,False,glare,0.0
1819,9,glare,AY1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,right,L,plain,plain,wall,me,,False,glare,0.0
1820,9,glare,AY1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,right,L,plain,plain,wall,me,,False,glare,0.0
1821,9,glare,T,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,right,L,plain,plain,wall,me,,False,glare,0.0
1822,9,glare,T,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,right,L,plain,plain,wall,me,,False,glare,0.0
1823,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,now,L,plain,plain,wall,me,,False,glare,0.0
1824,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,now,L,plain,plain,wall,me,,False,glare,0.0
1825,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,now,L,plain,plain,wall,me,,False,glare,0.0
1826,9,glare,N,not_blinking,glare,True,M,./images/mouth/character_9/sad/th_s.png,False,now,L,plain,plain,wall,me,,False,glare,0.0
1827,9,glare,AW1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,now,L,plain,plain,wall,me,,False,glare,0.0
1828,9,glare,AW1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,now,L,plain,plain,wall,me,,False,glare,0.0
1829,9,glare,AW1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,now,L,plain,plain,wall,me,,False,glare,0.0
1830,9,glare,AW1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,now,L,plain,plain,wall,me,,False,glare,0.0
1831,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1832,9,sad,,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,,False,glare,0.0
1833,9,happy,IH1,not_blinking,happy,True,M,./images/mouth/character_9/happy/a_e_h.png,False,is,L,plain,plain,wall,me,,False,happy,0.0
1834,9,happy,IH1,not_blinking,happy,True,M,./images/mouth/character_9/happy/a_e_h.png,False,is,L,plain,plain,wall,me,,False,happy,0.0
1835,9,happy,IH1,not_blinking,happy,True,M,./images/mouth/character_9/happy/a_e_h.png,False,is,L,plain,plain,wall,me,,False,happy,0.0
