character,emotion,intensity,head_direction,eyes_direction,screen_mode,body_action,reaction_bool,word,init,final,room
9,6,1,2,2,4,7,False,like,97.97,98.22,0.0
9,6,1,2,2,4,7,False,the,98.22,98.36,0.0
9,6,1,2,2,4,7,False,idea,98.36,98.78,0.0
9,6,1,2,2,4,8,False,I,98.8,98.92,0.0
9,6,1,2,2,4,8,False,can,98.92,99.14,0.0
9,6,1,2,2,4,8,False,make,99.139999,99.419999,0.0
9,6,1,2,2,4,8,False,this,99.42,99.62,0.0
9,6,1,2,2,4,8,False,software,99.62,100.14,0.0
9,6,1,2,2,4,8,False,publicly,100.16,100.81,0.0
9,6,1,2,2,4,8,False,available,100.84,101.41,0.0
9,6,1,2,2,4,8,False,for,101.44,101.62,0.0
9,6,1,2,1,4,8,False,you,101.63,101.83,0.0
9,6,2,2,1,4,2,False,guys,101.849999,102.189999,0.0
9,6,2,2,1,4,2,False,through,102.53,102.73,0.0
9,6,2,2,1,4,2,False,a,102.759999,102.83999899999999,0.0
9,6,2,2,1,4,2,False,website,102.84,103.52000000000001,0.0
9,6,2,2,1,4,2,False,please,104.03999999999999,104.35999999999999,0.0
9,6,2,2,1,4,2,False,do,104.38,104.6,0.0
9,6,2,2,1,4,2,False,share,104.599999,104.86999899999999,0.0
9,6,2,2,1,4,2,False,your,104.87,105.08,0.0
9,6,2,2,3,4,2,False,thoughts,105.099999,105.719999,0.0
9,6,1,2,3,4,2,False,and,105.86,106.36,0.0
9,6,1,2,3,4,2,False,subscribe,106.619999,107.199999,0.0
9,14,1,2,3,4,2,False,to,107.19999899999999,107.36999899999999,0.0
9,14,1,2,3,4,2,False,my,107.369999,107.54999900000001,0.0
9,14,1,2,3,4,6,False,channel,107.549999,107.899999,0.0
9,14,1,2,3,4,6,False,ok,108.49,108.85,0.0
9,14,1,2,3,4,6,False,I,109.54,109.63000000000001,0.0
9,14,1,2,3,4,6,False,WILL,109.63,109.82,0.0
9,14,1,2,3,4,6,False,SEE,109.82,110.05,0.0
9,14,1,2,3,4,6,False,YOU,110.05,110.42,0.0
9,14,1,2,2,4,6,False,IN,110.46,110.61999999999999,0.0
9,14,2,2,2,4,6,False,THE,110.64,110.69,0.0
9,14,2,2,2,4,6,False,NEXT,110.69,110.99,0.0
9,14,2,2,2,4,6,False,VIDEO,110.99,111.36,0.0
9,14,2,1,2,4,6,False,TAKE,111.73,111.93,0.0
9,14,2,1,2,4,6,False,CARE,111.93,112.18,0.0
9,14,2,1,2,4,6,False,bye,112.23,112.63000000000001,0.0
